MFC,0,41856,PAD_PREOP,1.50,1.30,-1.10,1.27,-0.04,80.01,80.15,1003.66,-0.05,80.20,80.52,180.00,41
MFC,0,42056,PAD_PREOP,0.60,1.60,-1.30,1.15,-0.02,80.02,80.07,1003.67,-0.13,80.20,80.52,180.00,38
MFC,0,42256,PAD_PREOP,0.80,1.10,-0.70,0.53,-0.04,79.99,79.97,1003.68,-0.22,80.20,80.52,180.00,40
MFC,0,42456,PAD_PREOP,1.90,1.10,-0.90,1.37,-3.28,74.65,74.33,1004.35,-5.87,80.20,80.52,180.00,41
MFC,0,42656,PAD_PREOP,1.50,1.50,-0.80,1.27,-1.15,77.80,78.17,1003.89,-2.03,80.20,80.52,180.00,40
MFC,0,42856,PAD_PREOP,1.40,0.80,-1.20,1.01,0.06,79.52,80.18,1003.65,-0.01,80.20,80.52,180.00,40
MFC,0,43056,PAD_PREOP,1.50,0.90,-0.90,0.97,0.45,80.21,80.20,1003.65,0.01,80.20,80.52,180.00,40
MFC,0,43256,PAD_PREOP,1.50,1.60,-0.40,1.23,0.45,80.26,80.25,1003.65,0.05,80.20,80.52,180.00,41
MFC,0,43456,PAD_PREOP,1.70,1.10,-0.50,1.09,0.34,80.10,79.98,1003.68,-0.21,80.20,80.52,180.00,40
MFC,0,43656,PAD_PREOP,0.90,1.80,-1.30,1.40,0.37,80.19,80.20,1003.65,0.00,80.20,80.52,180.00,40
